measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Kansas,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1992,78.48244842646552,89.05138810486609,69.05368108963606
Deaths,Oregon,Both,All ages,Alcoholic cardiomyopathy,Number,1990,61.961580996603885,72.76656910775611,47.35826231375509
Deaths,Kentucky,Both,All ages,Alcoholic cardiomyopathy,Number,1991,82.83676218537548,97.2150906312188,64.37868084332496
Deaths,Alaska,Both,All ages,Alcoholic cardiomyopathy,Number,1991,9.688972244730293,11.169179068582967,7.212068323673759
Deaths,Maryland,Both,All ages,Alcoholic cardiomyopathy,Number,1990,179.92382674858024,262.82107975070414,111.83686802656625
Deaths,South Dakota,Both,All ages,Alcohol use disorders,Number,1993,23.883781318617306,25.99823772658329,21.812732507809514
Deaths,New Mexico,Both,All ages,Liver cancer due to alcohol use,Number,1992,13.537949897850442,15.566096907794439,11.706892203004447
Deaths,Oklahoma,Both,All ages,Alcoholic cardiomyopathy,Number,1991,71.65372735173092,83.02317714279816,52.492062773925866
Deaths,Kentucky,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1992,141.39327006007952,159.50668741332748,124.89817656966954
Deaths,Virginia,Both,All ages,Alcoholic cardiomyopathy,Number,1992,169.57739165998453,207.90691425285684,114.45838254444128
Deaths,West Virginia,Both,All ages,Alcoholic cardiomyopathy,Number,1992,51.32654423925013,59.71741095947146,39.0175121699895
Deaths,Colorado,Both,All ages,Alcohol use disorders,Number,1990,118.52319565522035,127.36555292461549,110.6307915596468
Deaths,Michigan,Both,All ages,Liver cancer due to alcohol use,Number,1990,36.80735118720199,46.60527099748917,28.09775195230931
Deaths,Oklahoma,Both,All ages,Alcoholic cardiomyopathy,Number,1990,68.01801442131136,79.16100890069342,50.499852669320326
Deaths,Colorado,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1990,121.26921846708707,139.3335137049803,105.26367262949469
Deaths,Maine,Both,All ages,Alcohol use disorders,Number,1991,36.436807005812,39.76577595965991,33.48068642141107
Deaths,Iowa,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1992,76.3705729234004,86.90755526650454,66.54468396775067
Deaths,New York,Both,All ages,Alcohol use disorders,Number,1992,601.5469307561082,633.9210633988764,570.3062702064074
Deaths,Arizona,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1991,183.84395045413336,208.84994756296354,160.64169893369356
Deaths,North Dakota,Both,All ages,Liver cancer due to alcohol use,Number,1991,4.334882416479303,5.00188541337275,3.7031597030823566
Deaths,Pennsylvania,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1990,567.9188560593582,658.2366641574808,486.1633754182659
Deaths,Arkansas,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1991,92.02433017577158,104.1945427131336,80.55173632448097
Deaths,Massachusetts,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1990,301.14962825383355,345.89902193772537,258.13025555045795
Deaths,Maryland,Both,All ages,Alcoholic cardiomyopathy,Number,1991,177.0626862168018,250.9786556716998,109.62873548739626
Deaths,Maine,Both,All ages,Alcoholic cardiomyopathy,Number,1991,28.79905902543952,34.06097949125447,21.377355497702087
Deaths,Wyoming,Both,All ages,Liver cancer due to alcohol use,Number,1991,2.82270759649818,3.3032493749294156,2.41734609756052
Deaths,Washington,Both,All ages,Alcohol use disorders,Number,1992,122.4298992751106,130.12735694934833,114.840171739401
Deaths,Washington,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1992,180.76133864914,204.06492280058868,159.4515670007627
Deaths,Alabama,Both,All ages,Liver cancer due to alcohol use,Number,1992,26.710469444724197,30.37881047130141,22.940065407056178
Deaths,Rhode Island,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1990,47.48828805350827,54.75312081318909,40.68101000570865
Deaths,South Dakota,Both,All ages,Alcoholic cardiomyopathy,Number,1993,11.297628695600036,13.955474879886676,9.080117319180758
Deaths,Ohio,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1991,534.3465775058736,605.0593466238525,469.3780406954522
Deaths,Oregon,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1990,112.42394208413369,128.57326636723215,96.54803481690628
Deaths,Missouri,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1990,188.7005813803141,217.47823250695208,162.74530451074543
Deaths,Pennsylvania,Both,All ages,Liver cancer due to alcohol use,Number,1990,103.24955828792899,118.53961300062888,89.02437681924395
Deaths,New Jersey,Both,All ages,Alcoholic cardiomyopathy,Number,1992,243.26969027080236,299.84238050859284,164.0750284764944
Deaths,Pennsylvania,Both,All ages,Alcoholic cardiomyopathy,Number,1990,357.8324740970459,447.3947829513427,249.67134807982364
Deaths,New Mexico,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1992,86.94452663373292,99.04807144230611,76.02253955376044
Deaths,Louisiana,Both,All ages,Liver cancer due to alcohol use,Number,1991,31.697370752680545,36.20288889620014,27.49616748378792
Deaths,Colorado,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1991,127.71469938442846,145.5143312854514,111.36763273072172
Deaths,Wisconsin,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1992,155.19090630854672,174.85850569403698,136.0619675902388
Deaths,Colorado,Both,All ages,Liver cancer due to alcohol use,Number,1990,20.27380936321932,23.376888491425376,17.41396481354292
Deaths,Montana,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1993,33.40443788036611,37.6150341742592,29.51190952878526
Deaths,New Mexico,Both,All ages,Alcoholic cardiomyopathy,Number,1992,31.38783885347665,37.44889704875845,23.926298276981655
Deaths,Maryland,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1991,199.0401196209405,227.06421701593885,174.13287050982046
Deaths,Ohio,Both,All ages,Liver cancer due to alcohol use,Number,1991,75.02328309178718,84.67020138166325,65.66416708164776
Deaths,Delaware,Both,All ages,Liver cancer due to alcohol use,Number,1994,6.421597241560924,7.464563117488629,5.453942926291858
Deaths,Delaware,Both,All ages,Alcohol use disorders,Number,1994,21.844115111664312,24.034561953642974,19.780924921574474
Deaths,Ohio,Both,All ages,Alcoholic cardiomyopathy,Number,1991,306.5295200275524,380.280340218702,213.81809284573444
Deaths,New York,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1992,819.4569177059261,922.9345653822922,717.5780693645758
Deaths,Georgia,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1993,283.0753435826131,319.2009691609705,252.2076375272894
Deaths,Oregon,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1991,110.17083885387633,125.11597745754301,96.7101639869581
Deaths,Massachusetts,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1991,290.4659808171452,330.0395563327171,253.92479366590896
Deaths,Arkansas,Both,All ages,Liver cancer due to alcohol use,Number,1992,14.900047481360561,17.149349174145488,12.730454004950026
Deaths,Minnesota,Both,All ages,Liver cancer due to alcohol use,Number,1990,28.46753613668453,32.53828893367763,24.646783975843444
Deaths,Minnesota,Both,All ages,Alcohol use disorders,Number,1990,113.46579937959235,120.82121231465419,106.18491548861488
Deaths,Massachusetts,Both,All ages,Alcoholic cardiomyopathy,Number,1990,117.5500233730486,139.8369974084238,86.66985890771181
Deaths,Minnesota,Both,All ages,Alcoholic cardiomyopathy,Number,1990,73.248034196572,89.02301485126993,55.877383590728115
Deaths,Minnesota,Both,All ages,Liver cancer due to alcohol use,Number,1994,33.662514533682184,37.99518688588998,29.291223867829565
Deaths,Wyoming,Both,All ages,Alcoholic cardiomyopathy,Number,1991,6.8020194643039265,8.378421372725288,5.378891173789879
Deaths,Colorado,Both,All ages,Alcoholic cardiomyopathy,Number,1990,47.876172810813095,59.46922325223767,37.02268224707861
Deaths,Louisiana,Both,All ages,Alcohol use disorders,Number,1991,89.12470578410455,95.20495493801289,83.07659171022453
Deaths,Colorado,Both,All ages,Liver cancer due to alcohol use,Number,1991,21.815955684938874,25.178062832949376,18.824773557680953
Deaths,Mississippi,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1990,98.11095987627367,114.00966541771739,83.94549570211807
Deaths,New York,Both,All ages,Alcoholic cardiomyopathy,Number,1992,421.22166751083535,481.29489839060386,315.03145127716857
Deaths,Tennessee,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1993,46.398090357956136,72.89100645485561,26.573314100862362
Deaths,New Mexico,Both,All ages,Alcohol use disorders,Number,1992,108.35148280882115,117.11702972997101,100.76396183341319
Deaths,Alaska,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1991,15.803332377512614,18.37320373955886,13.69156777551535
Deaths,Rhode Island,Both,All ages,Alcohol use disorders,Number,1990,30.644649276045882,33.288854161077964,28.153577467340373
Deaths,Alabama,Both,All ages,Alcoholic cardiomyopathy,Number,1992,117.67125369259895,142.04350331863,83.35830491603845
Deaths,Maine,Both,All ages,Liver cancer due to alcohol use,Number,1992,9.594751309381094,11.056166813973554,8.238448419774379
Deaths,Maine,Both,All ages,Alcohol use disorders,Number,1992,36.50560464690707,39.726597406013205,33.543301700017985
Deaths,Nebraska,Both,All ages,Liver cancer due to alcohol use,Number,1990,9.761914396952887,11.142897284388852,8.365650073353867
Deaths,Delaware,Both,All ages,Liver cancer due to alcohol use,Number,1990,5.154968589995119,5.9825190986705366,4.410721046973173
Deaths,Rhode Island,Both,All ages,Liver cancer due to alcohol use,Number,1990,9.777019427431265,11.256591065197032,8.3758270129987
Deaths,Delaware,Both,All ages,Alcoholic cardiomyopathy,Number,1994,21.40291522204564,28.41475716423036,16.042689643295702
Deaths,Minnesota,Both,All ages,Alcohol use disorders,Number,1994,127.48639123394973,136.3332746812571,119.01269453427525
Deaths,Arkansas,Both,All ages,Alcohol use disorders,Number,1992,49.18187641379654,52.99630223514459,45.52505239138677
Deaths,Louisiana,Both,All ages,Liver cancer due to alcohol use,Number,1992,32.98012175281037,37.45792493162137,28.536866565764974
Deaths,Michigan,Both,All ages,Alcohol use disorders,Number,1990,217.13221296257458,229.5195585873621,205.22332507695117
Deaths,Michigan,Both,All ages,Alcoholic cardiomyopathy,Number,1990,270.92257365154177,333.9728957171817,187.76406671686317
Deaths,South Carolina,Both,All ages,Liver cancer due to alcohol use,Number,1990,20.777771366651038,24.061312355160634,17.781037479976707
Deaths,Connecticut,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1990,144.52031394759115,166.06515579308947,123.15234952191982
Deaths,North Dakota,Both,All ages,Alcoholic cardiomyopathy,Number,1991,10.916349346476675,13.53866221130457,8.668647538054516
Deaths,Oklahoma,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1991,127.05816122389827,143.9056095192127,111.20068722225422
Deaths,Washington,Both,All ages,Liver cancer due to alcohol use,Number,1992,47.79653383847821,53.77599967230412,41.78740941182071
Deaths,Delaware,Both,All ages,Alcohol use disorders,Number,1990,19.41478759243219,21.086606898205883,17.670179388292443
Deaths,Alabama,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1993,186.5262207454764,209.76898580440275,166.0054235874839
Deaths,Wisconsin,Both,All ages,Liver cancer due to alcohol use,Number,1992,38.945149297728186,43.971474075749605,33.910645412755635
Deaths,Rhode Island,Both,All ages,Alcoholic cardiomyopathy,Number,1990,18.517619639287272,22.443859333395594,15.05910216081473
Deaths,South Carolina,Both,All ages,Alcohol use disorders,Number,1990,145.02788312808755,155.55313902976695,136.30203243000702
Deaths,Nebraska,Both,All ages,Alcohol use disorders,Number,1990,29.199450387363072,31.8599953600625,26.719315205192775
Deaths,United States of America,Both,All ages,Liver cancer due to alcohol use,Number,1992,2060.6759370104755,2279.5876145520438,1830.8372853935277
Deaths,Minnesota,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1990,126.33057642776366,145.22883387893935,107.74507339083105
Deaths,Minnesota,Both,All ages,Liver cancer due to alcohol use,Number,1991,29.352486442162853,33.55918988715698,25.486372358939274
Deaths,Minnesota,Both,All ages,Alcohol use disorders,Number,1991,116.37652477575952,124.07621461483951,108.6027228870579
Deaths,Delaware,Both,All ages,Liver cancer due to alcohol use,Number,1991,5.358533643818219,6.219619043749519,4.555762577682124
Deaths,Maine,Both,All ages,Alcoholic cardiomyopathy,Number,1992,29.571554907054974,34.667647010422655,21.51598934114456
Deaths,Minnesota,Both,All ages,Alcoholic cardiomyopathy,Number,1994,84.65542773474833,102.680199084727,61.163515738589126
Deaths,District of Columbia,Both,All ages,Liver cancer due to alcohol use,Number,1990,9.254109304326073,10.780502128468308,7.8316480059961116
Deaths,North Carolina,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1992,273.8062956915331,310.7213739451126,242.74840316266878
Deaths,Rhode Island,Both,All ages,Liver cancer due to alcohol use,Number,1991,9.850220967415067,11.33734680727037,8.465048028588326
Deaths,South Carolina,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1990,150.98243207661315,173.5593766191897,129.31740217945483
Deaths,Connecticut,Both,All ages,Liver cancer due to alcohol use,Number,1990,32.242248445038115,36.4667771614503,27.871180128224566
Deaths,New Jersey,Both,All ages,Alcohol use disorders,Number,1992,182.8245004469666,193.98039717346407,171.57538541004482
Deaths,Colorado,Both,All ages,Alcoholic cardiomyopathy,Number,1991,51.07793538723938,63.40321941191793,39.09932624585162
Deaths,Rhode Island,Both,All ages,Liver cancer due to alcohol use,Number,1994,10.914841711912475,12.436397967222915,9.412668698839548
Deaths,Louisiana,Both,All ages,Alcoholic cardiomyopathy,Number,1991,117.23465295027452,149.70634681501053,84.43314024116114
Deaths,Utah,Both,All ages,Liver cancer due to alcohol use,Number,1993,8.48609485682237,9.679901596045026,7.248579359051205
Deaths,Arkansas,Both,All ages,Alcoholic cardiomyopathy,Number,1992,55.21544496245104,64.47788915885154,43.47424346247147
Deaths,South Dakota,Both,All ages,Liver cancer due to alcohol use,Number,1990,4.362047726336718,5.028848335417079,3.739446988806468
Deaths,Washington,Both,All ages,Alcoholic cardiomyopathy,Number,1992,125.04782898129635,148.3923611041781,85.76853005286605
Deaths,Nevada,Both,All ages,Liver cancer due to alcohol use,Number,1993,9.99680924141781,11.508092118136005,8.560565153866046
Deaths,Nevada,Both,All ages,Alcohol use disorders,Number,1993,66.5795075435699,72.43710772900307,61.496614485998464
Deaths,Maine,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1991,49.8857557170794,57.44661715503259,43.4119614347056
